12522,11772
12524,11773
12157,11774
11991,11775
12186,11776
12111,11777
12016,11778
12272,11779
12449,11780
12138,11781
11857,11782
12533,11783
12076,11784
12015,11785
12164,11786
11866,11787
12046,11788
12062,11789
12179,11790
12069,11791
14100,11792
32749,11793
12236,11794
11974,11795
11818,11796
32684,11797
12282,11798
11876,11799
11868,11800
12273,11801
11841,11802
34079,11803
11933,11804
11921,11805
12477,11806
12008,11807
12106,11808
12084,11809
12544,11810
12196,11811
12072,11812
12376,11813
12131,11814
12104,11815
12500,11816
12984,11817
12320,11818
13990,11819
11900,11820
13973,11821
13988,11822
13994,11823
12777,11824
12292,11825
31067,11826
14031,11827
12027,11828
13997,11829
14028,11830
47723,11831
13993,11832
12446,11833
12523,11834
47826,11835
12368,11836
12255,11837
14541,11838
12023,11839
11839,11840
12317,11841
11851,11842
12244,11843
12367,11844
12287,11845
12031,11846
11953,11847
12146,11848
12207,11849
32681,11850
11797,11851
12415,11852
12238,11853
12220,11854
12374,11855
29486,11856
12137,11857
32921,11858
33874,11859
12396,11860
12177,11861
12323,11862
22507,11863
12508,11864
22471,11865
12190,11871
12231,11872
11899,11873
11845,11874
12005,11875
11896,11876
11810,11877
12411,11878
12059,11879
12290,11880
11918,11881
12260,11882
12453,11883
24531,11884
12285,11885
12328,11886
11467,11887
12054,11888
12278,11889
12142,11890
13530,11891
12119,11892
12347,11893
12221,11894
11852,11895
12464,11896
12864,11897
12750,11898
12299,11899
9091,11900
11881,11999
12739,12117
12888,12118
13125,12119
12751,12120
12911,12121
13172,12122
12789,12123
14247,12124
12640,12125
12699,12126
12749,12127
11903,12128
12883,12129
12791,12130
12932,12131
12637,12132
12790,12133
12738,12134
13957,12135
12762,12136
12851,12137
12785,12138
12833,12139
12892,12140
12901,12141
12801,12142
13307,12150
13369,12151
13055,12152
13178,12153
13109,12160
12074,12161
8619,12162
13095,12163
12770,12213
13092,12214
13045,12215
12306,12216
14375,12217
12819,12218
13140,12219
13103,12220
13155,12221
9684,12222
12913,12223
12931,12224
13050,12230
12919,12231
12120,12232
12965,12234
14024,12235
14029,12236
12757,12237
8660,12238
12903,12239
9946,12240
12890,12241
12989,12242
14324,12243
12877,12244
10913,12303
13146,12304
11898,12382
13088,12383
12951,12384
47810,12385
47811,12386
12797,12791
12747,12792
12154,12793
12921,12794
13717,12796
13019,12798
12887,12799
12759,12800
12551,12801
12037,12802
12924,12803
12717,12804
12915,12805
12733,12806
12803,12807
12910,12808
12878,12809
11901,12811
12748,12812
12737,12813
12081,12814
12731,12815
12936,12816
12327,12817
12140,12818
13144,12819
12581,12837
12007,12838
12730,12839
13145,12865
12734,12959
12886,12960
13961,12961
13148,12962
12933,12963
14032,12964
12746,12965
12116,12969
12636,12970
12045,12971
12787,12972
12927,12973
11945,12974
9878,12975
13122,12976
12641,12977
11946,12978
12618,12979
12313,12980
44217,15001
44220,15002
44203,15003
44266,15004
44206,15005
44212,15006
44270,15007
44295,15008
44239,15009
44235,15010
44277,15011
44225,15012
44304,15014
44221,15015
44258,15016
44326,15017
44297,15018
44341,15019
44256,15020
44237,15021
44216,15022
44333,15023
44316,15024
44207,15025
44337,15026
44283,15027
44339,15028
44330,15029
44282,15030
44213,15031
44247,15032
44305,15033
44271,15034
44252,15035
44259,15036
44244,15037
44307,15038
44261,15039
44342,15040
44234,15041
44286,15042
44243,15043
44260,15044
44287,15045
44317,15046
44275,15047
44325,15049
44231,15050
44248,15051
44309,15052
44205,15053
44219,15054
44322,15055
44296,15056
44242,15057
44313,15058
44300,15059
44251,15060
44290,15061
44299,15062
44224,15063
44306,15064
44310,15065
44263,15066
44288,15067
44211,15068
44238,15069
44343,15070
44118,15072
44264,15073
44208,15074
44332,15075
44209,15076
44265,15077
44249,15078
44340,15079
44298,15081
44232,15082
44227,15083
44327,15085
44117,15086
44291,15087
44280,15088
44335,15089
44276,15090
44302,15091
44285,15092
44255,15093
44328,15094
44303,15095
44240,15096
44241,15097
44281,15098
44269,15099
44204,15100
44257,15101
44250,15102
44246,15103
44338,15104
44293,15106
44215,15107
44274,15108
44278,15109
44236,15110
44233,15111
44314,15112
44214,15113
44279,15115
44318,15116
44119,15117
44218,15118
44308,15119
44245,15120
44301,15121
44331,15126
44222,15127
44321,15130
44329,15131
44334,15132
44273,15133
44262,15134
44268,15135
44253,15136
44319,15138
44284,15141
44294,15142
44228,15143
44323,15144
44289,15145
44229,15147
44336,15148
55281,16001
55610,16003
55255,16004
55012,16005
55665,16006
55270,16007
55143,16008
55542,16009
55627,16010
55559,16011
55030,16012
55674,16013
55467,16014
55122,16015
55667,16016
55134,16017
55501,16018
55517,16019
55564,16020
55069,16021
55124,16022
55223,16023
55300,16024
55599,16025
55062,16026
55431,16027
55521,16028
55019,16029
55154,16030
55027,16032
55034,16033
55217,16034
55167,16035
55656,16036
55346,16037
55645,16038
55484,16040
55177,16041
55179,16042
55029,16043
55096,16044
55073,16045
55229,16046
55634,16047
55671,16048
55199,16049
55200,16050
55493,16054
55077,16055
55616,16056
55386,16057
55625,16058
55175,16061
55321,16062
55066,16063
55144,16064
55561,16065
55311,16066
55213,16068
55622,16069
55587,16070
55293,16071
55404,16072
55432,16073
55302,16074
55522,16075
55084,16077
55274,16078
55090,16079
55472,16080
55230,16082
55464,16083
55170,16084
55039,16085
55319,16086
55438,16087
55247,16088
55430,16089
55637,16090
55262,16091
55513,16092
55372,16093
55629,16094
55339,16095
55494,16096
55557,16097
55292,16098
55322,16099
55666,16100
55013,16101
55452,16102
55397,16103
55529,16104
55078,16105
55451,16106
55593,16107
55465,16108
55092,16109
55060,16110
55614,16111
55222,16112
55323,16113
55087,16114
55651,16115
55116,16116
55364,16117
55016,16118
55264,16119
55495,16120
55164,16121
55588,16122
55118,16123
55260,16124
55268,16125
55101,16126
55325,16127
55031,16128
55050,16130
55163,16131
55470,16132
55567,16133
55007,16134
55061,16135
55502,16136
55486,16137
55149,16138
55370,16139
55479,16140
55352,16141
55406,16142
55148,16143
55527,16145
55312,16146
55407,16147
55138,16148
55298,16149
55633,16150
55351,16151
55123,16153
55227,16154
55127,16155
55461,16156
55436,16157
55516,16158
55191,16159
55105,16160
55413,16161
55509,16162
55672,16163
55107,16164
55392,16165
55135,16166
55615,16167
55512,16168
55055,16169
55585,16170
55638,16171
55429,16172
55139,16173
55531,16174
55649,16175
55228,16176
55093,16177
55396,16178
55458,16179
55059,16180
55661,16181
55444,16182
55375,16183
55165,16184
55411,16185
55279,16186
55612,16187
55106,16188
55172,16190
55254,16192
55266,16194
55591,16195
55537,16196
55218,16197
55098,16198
55440,16199
55202,16200
55303,16201
55091,16202
55549,16203
55338,16204
55285,16205
55412,16206
55535,16207
55562,16208
55336,16209
55131,16210
55330,16211
55198,16212
55488,16213
55499,16214
55473,16215
55480,16216
55315,16217
55142,16218
55547,16219
55259,16220
55024,16221
55192,16222
55423,16223
55070,16224
55111,16225
55248,16226
55208,16227
55153,16228
55405,16229
55601,16230
55354,16231
55455,16232
55673,16234
55608,16235
55646,16236
55574,16237
55129,16238
55391,16239
55657,16240
55369,16241
55580,16242
55450,16243
55353,16244
55349,16245
55566,16246
55187,16247
55064,16248
55238,16249
55176,16250
55184,16251
55373,16252
55065,16253
55071,16254
55639,16255
55183,16256
55550,16257
55343,16258
55025,16259
55333,16260
55448,16261
55014,16262
55022,16263
55541,16264
55387,16265
55168,16266
55363,16267
55197,16269
55471,16270
55085,16271
55331,16272
55103,16273
55379,16274
55490,16275
55256,16276
55140,16277
55611,16278
55355,16280
55155,16281
55623,16282
55104,16284
55617,16285
55659,16286
55456,16287
55459,16288
55350,16289
55655,16290
55269,16291
55632,16292
55435,16293
55445,16295
55482,16296
55028,16298
55462,16299
55414,16300
55048,16302
55002,16303
55418,16304
55052,16305
55171,16306
55115,16307
55263,16308
55233,16310
55265,16311
55110,16312
55001,16313
55160,16314
55664,16315
55021,16316
55630,16317
55496,16318
55514,16319
55201,16320
55075,16321
55113,16322
55120,16323
55581,16324
55042,16325
55126,16326
55051,16328
55424,16329
55487,16330
55422,16331
55476,16332
55575,16333
55290,16334
55235,16335
55619,16337
55618,16338
55053,16340
55006,16341
55299,16342
55089,16343
55195,16344
55280,16345
55526,16346
55277,16348
55519,16349
55119,16350
55236,16351
55190,16352
55045,16353
55253,16355
55454,16357
55644,16358
55446,16359
55240,16360
55565,16361
55592,16362
55306,16363
55157,16364
55504,16365
55399,16366
55492,16367
55125,16368
55520,16369
55145,16370
55086,16371
55166,16372
55049,16373
55507,16374
55642,16375
55018,16376
55635,16377
55159,16378
55056,16379
55076,16380
55136,16381
55653,16382
55146,16383
55329,16384
55181,16385
55402,16386
55660,16387
55382,16388
55538,16389
55658,16390
55437,16391
55560,16392
55584,16393
55416,16394
55340,16395
55079,16396
55294,16397
55162,16398
55232,16399
55276,16400
55258,16401
55596,16402
55231,16403
55141,16405
55401,16406
55546,16407
55594,16408
55548,16409
55485,16410
55246,16411
55376,16412
55185,16413
55489,16414
55477,16415
55283,16417
55204,16418
55249,16419
55035,16421
55304,16422
55434,16423
55158,16424
55072,16425
55421,16426
55457,16427
55291,16428
55643,16429
55117,16430
55371,16431
55600,16432
55067,16434
55505,16435
55357,16436
55017,16437
55426,16438
55528,16439
55008,16440
55425,16442
55647,16443
55128,16444
55112,16445
55474,16447
55569,16448
55203,16449
55609,16450
55648,16451
55207,16452
55400,16453
55347,16454
55395,16455
55194,16456
55036,16457
55577,16458
55491,16459
55510,16460
55605,16461
55174,16462
55305,16463
55221,16464
55132,16466
55316,16467
55296,16468
55212,16469
55670,16470
55483,16472
55180,16473
55284,16474
55628,16475
55332,16476
55367,16478
55152,16479
55597,16480
55000,16481
55121,16482
55068,16484
55289,16485
55301,16486
55383,16487
55478,16488
55102,16489
55571,16490
55595,16491
55005,16492
55237,16493
55337,16494
55525,16495
55047,16496
55410,16497
55054,16498
55341,16499
55147,16500
55074,16502
55539,16503
55211,16504
55518,16505
55032,16506
55650,16509
55225,16510
55366,16511
55094,16512
55475,16513
55220,16514
55114,16515
55381,16516
55469,16517
55624,16518
55011,16519
55613,16520
55286,16521
55057,16522
55273,16523
55205,16524
55534,16525
55210,16526
55244,16528
55335,16529
55506,16530
55551,16531
55010,16532
55023,16533
55307,16534
55297,16535
55313,16536
55133,16537
55328,16538
55621,16539
55037,16540
55626,16541
55540,16542
55040,16543
55508,16544
55378,16545
55573,16546
55356,16547
55004,16548
55536,16549
55420,16551
55219,16552
55245,16553
55532,16554
55088,16555
55409,16556
55150,16557
55443,16558
55389,16559
55433,16560
55603,16561
55046,16562
55428,16565
55570,16566
55398,16567
55242,16569
55009,16570
55393,16571
55275,16572
55439,16573
55388,16574
55250,16575
55578,16578
55196,16579
55481,16580
55186,16581
55415,16585
55598,16587
55081,16588
55209,16589
55602,16592
55083,16593
55130,16595
55109,16596
55447,16597
55468,16598
55267,16600
55182,16601
55226,16603
55257,16604
55137,16605
55097,16607
55309,16608
55503,16609
55620,16610
55377,16611
55586,16612
55384,16613
55606,16614
55361,16615
55348,16616
55449,16617
55498,16618
55342,16619
55530,16622
55169,16624
55590,16633
55360,16634
55442,16637
55365,16640
55278,16649
55524,16650
55043,16669
55589,16670
55545,16671
55020,16672
55743,16673
55408,16674
55453,16675
55239,16677
55287,16678
55345,16683
55318,16684
55558,16685
55640,16686
55026,16687
55173,16689
55497,16691
55151,16693
55552,16694
55310,16703
55314,16704
55317,16706
55463,16708
55156,16709
55556,16710
55417,16713
55038,16714
55108,16715
55251,16716
55403,16717
55320,16718
55178,16720
55099,16721
55427,16722
55362,16724
55359,16725
55668,16726
55243,16727
55063,16728
55368,16729
55272,16731
55282,16733
55095,16734
55041,16735
55460,16736
55080,16737
55385,16738
55358,16739
55033,16740
55058,16741
9296,21033
12655,21034
12839,21035
13313,21036
47353,21037
11068,21038
9741,21039
13866,21040
9686,21041
12573,21042
9665,21043
12811,21044
9232,21046
47359,21047
9410,21048
12753,21049
9401,21050
9624,21051
9871,21052
12658,21053
9422,21054
12654,21055
9618,21056
10001,21057
47509,21058
12862,21059
9706,21060
8553,21061
9081,21062
13348,21063
9972,21064
9590,21065
9474,21066
9026,21067
9820,21068
9127,21069
9540,21070
9210,21071
47306,21072
9602,21073
9749,21074
9739,21075
9700,21076
9171,21077
9002,21078
9818,21079
9009,21080
9011,21081
9074,21082
9468,21083
47285,21084
9477,21085
8755,21086
9514,21087
9811,21088
9461,21089
9021,21090
9616,21091
9500,21092
9345,21094
12610,21095
9692,21096
12820,21097
9491,21098
9381,21099
12609,21100
9554,21101
12784,21102
47319,21103
47357,21104
47351,21105
47344,21106
12755,21107
47335,21108
9995,21109
47233,21110
47367,21111
9687,21112
9899,21113
9423,21114
12741,21115
12672,21116
9393,21117
9738,21118
9109,21119
11152,21120
9986,21121
47277,21122
9434,21123
12786,21124
9302,21125
11249,21126
9934,21127
9350,21128
9510,21129
9806,21130
9633,21131
9247,21132
9580,21133
9652,21134
47380,21135
47391,21136
47289,21137
12782,21138
47229,21139
47345,21140
12807,21141
9567,21142
47411,21143
9891,21144
47364,21145
47417,21146
47255,21147
9079,21148
47413,21149
47251,21150
9479,21151
11069,21152
19824,21153
12729,21154
47379,21155
9497,21156
12742,21157
9550,21158
9456,21159
12798,21160
9594,21161
9970,21162
9481,21163
12629,21164
9694,21165
9299,21166
12575,21167
47220,21221
12627,21222
47412,21223
12604,21224
47266,21225
9930,21226
9699,21227
9035,21228
13989,21229
47760,21231
47406,21232
13280,21233
12861,21234
47515,21235
9577,21236
47237,21237
9143,21238
9563,21239
12576,21240
47422,21241
9564,21242
47338,21243
47420,21244
46850,21245
47286,21246
47294,21247
9502,21248
22826,21249
47424,21250
47369,21251
47323,21252
9274,21253
47427,21254
47430,21255
47428,21256
47239,21257
47244,21258
46782,21259
11013,21260
47235,21261
47246,21262
46853,21263
47321,21264
47387,21265
46760,21266
47418,21267
47258,21268
9802,21269
12824,21270
47373,21271
9155,21272
13385,21273
47271,21274
47276,21275
47278,21276
47377,21277
47314,21278
12589,21279
12630,21280
47388,21281
47238,21282
47231,21304
47243,21305
47462,21306
9244,21307
23437,21308
47230,21309
12598,21310
9571,21311
47222,21312
11380,21313
47260,21314
12583,21315
11063,21316
47446,21317
12642,21318
9433,21319
47204,21320
9901,21321
9751,21322
47715,21323
47225,21324
9585,21325
9234,21326
12695,21327
47228,21328
47242,21329
12677,21330
9530,21331
9063,21332
47347,21333
47510,21334
9207,21335
9421,21336
9137,21337
9503,21338
11046,21339
47443,21340
47261,21341
9615,21342
47240,21343
12696,21344
47348,21345
47409,21346
47292,21347
47513,21348
9391,21349
47330,21350
11250,21351
12852,21352
47423,21353
47341,21354
47392,21355
9238,21356
47370,21357
47390,21358
11048,21359
47241,21360
9709,21361
47378,21362
47333,21363
47295,21364
9983,21365
12922,21366
12783,21367
47215,21368
47327,21369
47371,21370
47315,21371
47291,21372
47385,21373
9190,21374
9426,21375
47425,21376
9662,21377
47268,21378
9222,21379
9667,21380
9124,21381
47322,21382
12874,21383
47383,21384
12652,21385
11234,21386
47729,21387
47226,21388
47356,21389
47429,21390
47217,21391
47293,21392
47352,21393
9052,21394
9039,21395
9509,21396
13400,21397
11076,21398
12761,21399
47402,21400
9396,21401
11014,21402
47342,21403
12651,21404
8530,21405
11153,21406
9045,21407
9661,21408
9489,21409
9621,21410
9033,21411
12650,21412
9703,21413
9711,21414
47264,21415
11051,21416
9547,21417
47317,21418
47547,21419
47363,21420
9515,21421
9235,21422
47304,21423
47313,21424
12879,21425
47305,21426
47303,21427
47343,21428
9731,21429
9572,21430
47318,21431
47339,21432
47404,21433
47381,21434
47361,21435
13013,21436
47301,21437
47311,21438
9560,21439
47337,21440
47354,21441
47372,21442
10928,21443
47307,21444
9981,21445
9347,21446
47350,21447
47336,21448
47262,21449
9825,21450
9458,21451
9323,21452
47316,21453
47405,21454
47393,21455
12970,21456
9471,21457
12626,21458
9028,21459
9512,21460
47346,21461
9416,21462
9260,21463
9645,21464
13017,21465
47362,21466
47178,21467
47324,21468
47326,21469
12599,21470
12632,21471
47257,21472
47283,21473
9737,21474
47227,21475
47340,21476
47349,21477
47284,21478
9924,21479
13389,21480
9338,21481
9807,21482
12667,21483
47331,21484
47288,21485
12595,21486
9725,21487
9409,21488
47334,21489
47325,21490
47396,21491
9589,21492
47290,21493
47384,21500
47431,21501
47435,21502
47454,21503
47455,21504
9646,21505
12574,21506
47453,21507
9246,21508
47457,21509
47437,21510
47639,21511
47434,21512
9241,21513
47432,21514
9967,21515
9798,21516
47456,21517
47298,21518
47433,21519
9680,21520
13377,21521
9341,21522
9330,21523
11002,21524
12571,21525
13329,21526
11241,21527
9565,21528
13318,21529
13390,21530
9457,21531
9115,21532
13290,21533
9088,21535
9132,21536
9527,21537
9351,21538
13244,21539
13360,21540
11094,21541
12664,21542
13316,21543
13380,21544
13421,21545
9758,21550
47213,21551
47265,21552
13334,21553
9549,21554
12173,21555
47296,21556
13956,21557
47214,21558
12870,21559
12698,21560
47403,21561
9676,21562
13002,21563
12697,21564
13031,21565
47223,21566
12586,21567
11093,21568
9484,21569
12592,21570
9135,21571
47332,21572
12676,21573
12600,21574
11215,21575
12953,21576
11239,21577
47267,21578
9257,21579
13003,21580
12835,21581
13004,21582
12844,21583
12772,21584
12665,21585
12570,21586
12764,21587
9105,21588
13324,21589
9673,21590
9076,21591
12818,21592
12663,21593
9561,21594
11243,21595
9536,21596
12577,21597
11170,21598
9710,21599
9123,21600
47436,21601
13006,21602
47282,21603
9378,21604
12669,21605
47450,21606
9254,21607
13382,21608
12608,21609
9683,21610
11111,21611
12587,21612
13010,21613
12662,21614
9293,21615
12999,21616
12836,21617
9607,21618
9657,21619
9715,21620
9511,21621
9371,21622
13365,21623
9740,21624
9678,21625
12845,21626
9289,21627
12847,21628
11096,21629
9452,21630
47398,21631
12597,21632
12602,21633
9828,21634
12591,21635
47461,21636
47219,21637
9152,21638
9541,21639
12905,21640
13302,21641
12634,21642
12986,21643
12834,21644
9201,21645
12735,21646
9693,21647
11128,21648
9557,21649
12869,21650
9092,21651
9810,21652
12516,21653
12628,21654
9526,21655
9532,21656
9926,21657
9730,21658
11197,21659
9538,21660
47263,21661
26026,21663
9008,21664
9643,21665
47452,21666
12962,21667
9227,21668
12796,21669
12982,21670
11067,21671
12900,21672
9093,21673
9184,21674
9182,21675
9523,21676
47447,21677
13014,21678
47440,21679
9223,21680
13414,21681
9732,21682
47210,21683
9191,21684
9752,21685
9117,21686
12692,21687
9947,21688
9255,21690
9973,21693
9098,21694
9677,21695
47248,21696
9742,21697
9904,21714
9982,21715
47374,21716
9579,21717
47375,21718
9437,21719
9204,21721
11123,21722
12611,21723
12675,21724
9853,21725
9281,21726
11390,21727
9954,21728
47236,21729
47274,21730
47253,21731
9195,21734
12582,21735
9386,21736
12868,21737
12649,21738
9524,21739
41056,21740
9826,21741
12657,21742
9049,21743
9744,21744
41070,21745
9669,21746
9360,21747
9712,21748
9089,21749
9928,21750
47445,21751
11907,21752
9628,21753
9911,21754
9024,21755
9407,21756
9664,21757
9406,21758
9047,21759
